risk_entity_id,candidate_id,entity_id,tenant_id,enterprise_id,manufacturer_code,manufacturer_display_name,hospital_code,hospital_display_name,drug_code,drug_group,drug_group_source,drug_display_name,report_month,cutoff_month,primary_horizon,risk_probability_display,risk_probability_value,probability_display_mode,risk_level,risk_color,risk_score_display,palive_display,palive_display_mode,value_at_risk_display,potential_value_level,business_priority_display,main_reason_summary,risk_type_label,region_code,region_display_name,review_status,final_candidate_status,review_priority,evidence_strength,risk_card_count,has_work_order,is_high_risk,is_observation,is_one_shot,is_probability_allowed,user_visible_caveat,suggested_action_short,auto_dispatch_allowed,created_at
E50FC20840554CF79ACAEF2582AE63BD|YL233880|XC08CAL013A025010403705|H3,E50FC20840554CF79ACAEF2582AE63BD|YL233880|XC08CAL013A025010403705|H3,E50FC20840554CF79ACAEF2582AE63BD|YL233880|XC08CAL013A025010403705,default_tenant,default_enterprise,E50FC20840554CF79ACAEF2582AE63BD,E50FC20840554CF79ACAEF2582AE63BD,YL233880,YL233880,XC08CAL013A025010403705,XC08CAL013A025010403705,drug_code,XC08CAL013A025010403705,2025-11,2025-11-30,H3,hidden,,hide_probability,observation,gray,0.9142,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,230000,230000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL234599|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL234599|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL234599|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL234599,YL234599,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-11,2025-11-30,H6,hidden,,hide_probability,observation,gray,0.9141,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,230000,230000,observation_only,observation_only,P3,insufficient,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL6811401|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL6811401|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL6811401|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL6811401,YL6811401,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-11,2025-11-30,H6,hidden,,hide_probability,attention,gray,0.914,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,230000,230000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
DFC52F4CCF384D849D053242EA2935F3|YL6808573|ZA12AAN0014010103711|H6,DFC52F4CCF384D849D053242EA2935F3|YL6808573|ZA12AAN0014010103711|H6,DFC52F4CCF384D849D053242EA2935F3|YL6808573|ZA12AAN0014010103711,default_tenant,default_enterprise,DFC52F4CCF384D849D053242EA2935F3,DFC52F4CCF384D849D053242EA2935F3,YL6808573,YL6808573,ZA12AAN0014010103711,ZA12AAN0014010103711,drug_code,ZA12AAN0014010103711,2025-11,2025-11-30,H6,hidden,,hide_probability,attention,gray,0.9139,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,420000,420000,one_shot_attention,one_shot_attention,P3,weak,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL132643|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL132643|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL132643|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL132643,YL132643,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-11,2025-11-30,H6,hidden,,hide_probability,observation,gray,0.9138,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00032146|ZA04CBH0205010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00032146|ZA04CBH0205010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00032146|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YLNS00032146,YLNS00032146,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-11,2025-11-30,H12,hidden,,hide_probability,attention,gray,0.9138,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00456660|ZA16DAP0017010402404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00456660|ZA16DAP0017010402404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00456660|ZA16DAP0017010402404,default_tenant,default_enterprise,1D93E15EBB9B4F14A1C18E0CD1750A0A,1D93E15EBB9B4F14A1C18E0CD1750A0A,YLNS00456660,YLNS00456660,ZA16DAP0017010402404,ZA16DAP0017010402404,drug_code,ZA16DAP0017010402404,2025-11,2025-11-30,H3,hidden,,hide_probability,attention,gray,0.9136,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL214397|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL214397|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL214397|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL214397,YL214397,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-11,2025-11-30,H6,hidden,,hide_probability,observation,gray,0.9136,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,210000,210000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL375497|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YL375497|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YL375497|XM01AEB173N001010303693,default_tenant,default_enterprise,263F9947B4FA4F8DB61C9FF48D5A942A,263F9947B4FA4F8DB61C9FF48D5A942A,YL375497,YL375497,XM01AEB173N001010303693,XM01AEB173N001010303693,drug_code,XM01AEB173N001010303693,2025-11,2025-11-30,H3,hidden,,hide_probability,observation,gray,0.9134,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,370000,370000,observation_only,observation_only,P3,weak,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL500601|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YL500601|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YL500601|XM01AEB173N001010303693,default_tenant,default_enterprise,263F9947B4FA4F8DB61C9FF48D5A942A,263F9947B4FA4F8DB61C9FF48D5A942A,YL500601,YL500601,XM01AEB173N001010303693,XM01AEB173N001010303693,drug_code,XM01AEB173N001010303693,2025-11,2025-11-30,H3,hidden,,hide_probability,observation,gray,0.9134,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,500000,500000,observation_only,observation_only,P3,weak,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL442696|ZA01BAS0839020103705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL442696|ZA01BAS0839020103705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL442696|ZA01BAS0839020103705,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL442696,YL442696,ZA01BAS0839020103705,ZA01BAS0839020103705,drug_code,ZA01BAS0839020103705,2025-11,2025-11-30,H12,hidden,,hide_probability,observation,gray,0.913,hidden,derived_from_churn_probability_hidden_unless_allowed,high,high,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,440000,440000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL136868|XA11CCW047E002010501564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL136868|XA11CCW047E002010501564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL136868|XA11CCW047E002010501564,default_tenant,default_enterprise,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,YL136868,YL136868,XA11CCW047E002010501564,XA11CCW047E002010501564,drug_code,XA11CCW047E002010501564,2025-11,2025-11-30,H3,hidden,,hide_probability,attention,gray,0.9129,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YLNS00460228|XA12CBP084X001010403705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00460228|XA12CBP084X001010403705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00460228|XA12CBP084X001010403705,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YLNS00460228,YLNS00460228,XA12CBP084X001010403705,XA12CBP084X001010403705,drug_code,XA12CBP084X001010403705,2025-11,2025-11-30,H12,hidden,,hide_probability,attention,gray,0.9127,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,650000,650000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL6560314|ZA04CBH0205010503704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL6560314|ZA04CBH0205010503704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL6560314|ZA04CBH0205010503704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL6560314,YL6560314,ZA04CBH0205010503704,ZA04CBH0205010503704,drug_code,ZA04CBH0205010503704,2025-11,2025-11-30,H12,hidden,,hide_probability,attention,gray,0.9127,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,650000,650000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL371269|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YL371269|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YL371269|XM01AEB173N001010303693,default_tenant,default_enterprise,263F9947B4FA4F8DB61C9FF48D5A942A,263F9947B4FA4F8DB61C9FF48D5A942A,YL371269,YL371269,XM01AEB173N001010303693,XM01AEB173N001010303693,drug_code,XM01AEB173N001010303693,2025-11,2025-11-30,H3,hidden,,hide_probability,attention,gray,0.9126,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,370000,370000,one_shot_attention,one_shot_attention,P3,weak,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL522110|XA11CCW047E002010201564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL522110|XA11CCW047E002010201564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL522110|XA11CCW047E002010201564,default_tenant,default_enterprise,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,YL522110,YL522110,XA11CCW047E002010201564,XA11CCW047E002010201564,drug_code,XA11CCW047E002010201564,2025-11,2025-11-30,H3,hidden,,hide_probability,observation,gray,0.9125,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,520000,520000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YLNS00460417|XA11CCW047E002010201564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YLNS00460417|XA11CCW047E002010201564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YLNS00460417|XA11CCW047E002010201564,default_tenant,default_enterprise,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,YLNS00460417,YLNS00460417,XA11CCW047E002010201564,XA11CCW047E002010201564,drug_code,XA11CCW047E002010201564,2025-11,2025-11-30,H3,hidden,,hide_probability,attention,gray,0.9124,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,120000,120000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00458948|ZA16DAP0017010402404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00458948|ZA16DAP0017010402404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00458948|ZA16DAP0017010402404,default_tenant,default_enterprise,1D93E15EBB9B4F14A1C18E0CD1750A0A,1D93E15EBB9B4F14A1C18E0CD1750A0A,YLNS00458948,YLNS00458948,ZA16DAP0017010402404,ZA16DAP0017010402404,drug_code,ZA16DAP0017010402404,2025-11,2025-11-30,H3,hidden,,hide_probability,attention,gray,0.9122,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL511088|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL511088|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL511088|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL511088,YL511088,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-11,2025-11-30,H6,hidden,,hide_probability,attention,gray,0.9122,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,510000,510000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
DFC52F4CCF384D849D053242EA2935F3|YLNS00448865|ZA12AAN0014010103711|H6,DFC52F4CCF384D849D053242EA2935F3|YLNS00448865|ZA12AAN0014010103711|H6,DFC52F4CCF384D849D053242EA2935F3|YLNS00448865|ZA12AAN0014010103711,default_tenant,default_enterprise,DFC52F4CCF384D849D053242EA2935F3,DFC52F4CCF384D849D053242EA2935F3,YLNS00448865,YLNS00448865,ZA12AAN0014010103711,ZA12AAN0014010103711,drug_code,ZA12AAN0014010103711,2025-11,2025-11-30,H6,hidden,,hide_probability,attention,gray,0.9118,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL6807633|ZA04CBH0205010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL6807633|ZA04CBH0205010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL6807633|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL6807633,YL6807633,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-11,2025-11-30,H12,hidden,,hide_probability,attention,gray,0.9117,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00448038|ZA04CBH0205010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00448038|ZA04CBH0205010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00448038|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YLNS00448038,YLNS00448038,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-11,2025-11-30,H12,hidden,,hide_probability,attention,gray,0.9117,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
F9BDA11C2EE443F49615B9AD6AFBD4AA|YL6811804|XJ01CAA040E001020303712|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL6811804|XJ01CAA040E001020303712|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL6811804|XJ01CAA040E001020303712,default_tenant,default_enterprise,F9BDA11C2EE443F49615B9AD6AFBD4AA,F9BDA11C2EE443F49615B9AD6AFBD4AA,YL6811804,YL6811804,XJ01CAA040E001020303712,XJ01CAA040E001020303712,drug_code,XJ01CAA040E001020303712,2025-11,2025-11-30,H3,hidden,,hide_probability,attention,gray,0.9116,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,420000,420000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00458202|ZA12HAZ0399010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00458202|ZA12HAZ0399010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00458202|ZA12HAZ0399010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YLNS00458202,YLNS00458202,ZA12HAZ0399010303704,ZA12HAZ0399010303704,drug_code,ZA12HAZ0399010303704,2025-11,2025-11-30,H6,hidden,,hide_probability,attention,gray,0.9114,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL137802|ZA12HAZ0399010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL137802|ZA12HAZ0399010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL137802|ZA12HAZ0399010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL137802,YL137802,ZA12HAZ0399010303704,ZA12HAZ0399010303704,drug_code,ZA12HAZ0399010303704,2025-11,2025-11-30,H6,hidden,,hide_probability,attention,gray,0.9114,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL6807572|ZA12HAZ0399010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL6807572|ZA12HAZ0399010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL6807572|ZA12HAZ0399010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL6807572,YL6807572,ZA12HAZ0399010303704,ZA12HAZ0399010303704,drug_code,ZA12HAZ0399010303704,2025-11,2025-11-30,H6,hidden,,hide_probability,attention,gray,0.9114,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL132886|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL132886|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL132886|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL132886,YL132886,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-11,2025-11-30,H6,hidden,,hide_probability,attention,gray,0.9114,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00456032|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00456032|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00456032|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YLNS00456032,YLNS00456032,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-11,2025-11-30,H6,hidden,,hide_probability,attention,gray,0.9114,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
