risk_entity_id,candidate_id,entity_id,tenant_id,enterprise_id,manufacturer_code,manufacturer_display_name,hospital_code,hospital_display_name,drug_code,drug_group,drug_group_source,drug_display_name,report_month,cutoff_month,primary_horizon,risk_probability_display,risk_probability_value,probability_display_mode,risk_level,risk_color,risk_score_display,palive_display,palive_display_mode,value_at_risk_display,potential_value_level,business_priority_display,main_reason_summary,risk_type_label,region_code,region_display_name,review_status,final_candidate_status,review_priority,evidence_strength,risk_card_count,has_work_order,is_high_risk,is_observation,is_one_shot,is_probability_allowed,user_visible_caveat,suggested_action_short,auto_dispatch_allowed,created_at
43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00448038|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00448038|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00448038|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YLNS00448038,YLNS00448038,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-12,2025-12-31,H3,hidden,,hide_probability,attention,gray,0.9669,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL442696|ZA01BAS0839020103705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL442696|ZA01BAS0839020103705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL442696|ZA01BAS0839020103705,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL442696,YL442696,ZA01BAS0839020103705,ZA01BAS0839020103705,drug_code,ZA01BAS0839020103705,2025-12,2025-12-31,H6,hidden,,hide_probability,observation,gray,0.924,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,440000,440000,observation_only,observation_only,P3,weak,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
DFC52F4CCF384D849D053242EA2935F3|YL516284|ZA12AAN0014010103711|H6,DFC52F4CCF384D849D053242EA2935F3|YL516284|ZA12AAN0014010103711|H6,DFC52F4CCF384D849D053242EA2935F3|YL516284|ZA12AAN0014010103711,default_tenant,default_enterprise,DFC52F4CCF384D849D053242EA2935F3,DFC52F4CCF384D849D053242EA2935F3,YL516284,YL516284,ZA12AAN0014010103711,ZA12AAN0014010103711,drug_code,ZA12AAN0014010103711,2025-12,2025-12-31,H6,hidden,,hide_probability,observation,gray,0.9235,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,510000,510000,observation_only,observation_only,P3,insufficient,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00458948|ZA16DAP0017010402404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00458948|ZA16DAP0017010402404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00458948|ZA16DAP0017010402404,default_tenant,default_enterprise,1D93E15EBB9B4F14A1C18E0CD1750A0A,1D93E15EBB9B4F14A1C18E0CD1750A0A,YLNS00458948,YLNS00458948,ZA16DAP0017010402404,ZA16DAP0017010402404,drug_code,ZA16DAP0017010402404,2025-12,2025-12-31,H3,hidden,,hide_probability,attention,gray,0.9233,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
DFC52F4CCF384D849D053242EA2935F3|YL500815|ZA12AAN0014010203711|H6,DFC52F4CCF384D849D053242EA2935F3|YL500815|ZA12AAN0014010203711|H6,DFC52F4CCF384D849D053242EA2935F3|YL500815|ZA12AAN0014010203711,default_tenant,default_enterprise,DFC52F4CCF384D849D053242EA2935F3,DFC52F4CCF384D849D053242EA2935F3,YL500815,YL500815,ZA12AAN0014010203711,ZA12AAN0014010203711,drug_code,ZA12AAN0014010203711,2025-12,2025-12-31,H6,hidden,,hide_probability,attention,gray,0.9232,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,500000,500000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL441582|XA12CBP084X001010403705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL441582|XA12CBP084X001010403705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL441582|XA12CBP084X001010403705,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL441582,YL441582,XA12CBP084X001010403705,XA12CBP084X001010403705,drug_code,XA12CBP084X001010403705,2025-12,2025-12-31,H6,hidden,,hide_probability,attention,gray,0.9227,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,440000,440000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL6808302|ZA12HAZ0399010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL6808302|ZA12HAZ0399010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL6808302|ZA12HAZ0399010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL6808302,YL6808302,ZA12HAZ0399010303704,ZA12HAZ0399010303704,drug_code,ZA12HAZ0399010303704,2025-12,2025-12-31,H6,hidden,,hide_probability,observation,gray,0.9227,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL420952|XA12CBP084X001010403705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL420952|XA12CBP084X001010403705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL420952|XA12CBP084X001010403705,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL420952,YL420952,XA12CBP084X001010403705,XA12CBP084X001010403705,drug_code,XA12CBP084X001010403705,2025-12,2025-12-31,H6,hidden,,hide_probability,attention,gray,0.9227,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,420000,420000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL3664076|e55aab9b3ee754a3580eded051caa1c2|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL3664076|e55aab9b3ee754a3580eded051caa1c2|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL3664076|e55aab9b3ee754a3580eded051caa1c2,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL3664076,YL3664076,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,drug_code,e55aab9b3ee754a3580eded051caa1c2,2025-12,2025-12-31,H6,hidden,,hide_probability,attention,gray,0.9227,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,360000,360000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL136331|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL136331|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL136331|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL136331,YL136331,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-12,2025-12-31,H6,hidden,,hide_probability,observation,gray,0.9225,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YLNS00459380|XA12AAF426X001010203705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00459380|XA12AAF426X001010203705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00459380|XA12AAF426X001010203705,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YLNS00459380,YLNS00459380,XA12AAF426X001010203705,XA12AAF426X001010203705,drug_code,XA12AAF426X001010203705,2025-12,2025-12-31,H6,hidden,,hide_probability,observation,gray,0.9224,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6809925|ZA16DAP0017010402404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6809925|ZA16DAP0017010402404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6809925|ZA16DAP0017010402404,default_tenant,default_enterprise,1D93E15EBB9B4F14A1C18E0CD1750A0A,1D93E15EBB9B4F14A1C18E0CD1750A0A,YL6809925,YL6809925,ZA16DAP0017010402404,ZA16DAP0017010402404,drug_code,ZA16DAP0017010402404,2025-12,2025-12-31,H3,hidden,,hide_probability,attention,gray,0.9224,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,210000,210000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
1D93E15EBB9B4F14A1C18E0CD1750A0A|YL514094|ZA16DAP0017010402404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL514094|ZA16DAP0017010402404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL514094|ZA16DAP0017010402404,default_tenant,default_enterprise,1D93E15EBB9B4F14A1C18E0CD1750A0A,1D93E15EBB9B4F14A1C18E0CD1750A0A,YL514094,YL514094,ZA16DAP0017010402404,ZA16DAP0017010402404,drug_code,ZA16DAP0017010402404,2025-12,2025-12-31,H3,hidden,,hide_probability,observation,gray,0.9223,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,510000,510000,observation_only,observation_only,P3,weak,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6802006|XA12AAF426X001010203705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL6802006|XA12AAF426X001010203705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL6802006|XA12AAF426X001010203705,default_tenant,default_enterprise,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6802006,YL6802006,XA12AAF426X001010203705,XA12AAF426X001010203705,drug_code,XA12AAF426X001010203705,2025-12,2025-12-31,H6,hidden,,hide_probability,observation,gray,0.9222,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,650000,650000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL132591|ZA12HAZ0399010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL132591|ZA12HAZ0399010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL132591|ZA12HAZ0399010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL132591,YL132591,ZA12HAZ0399010303704,ZA12HAZ0399010303704,drug_code,ZA12HAZ0399010303704,2025-12,2025-12-31,H6,hidden,,hide_probability,attention,gray,0.9222,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL131456|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL131456|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL131456|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL131456,YL131456,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-12,2025-12-31,H6,hidden,,hide_probability,attention,gray,0.9222,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL6809888|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL6809888|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL6809888|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL6809888,YL6809888,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-12,2025-12-31,H6,hidden,,hide_probability,attention,gray,0.9222,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00447788|ZA12HAZ0399010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00447788|ZA12HAZ0399010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00447788|ZA12HAZ0399010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YLNS00447788,YLNS00447788,ZA12HAZ0399010303704,ZA12HAZ0399010303704,drug_code,ZA12HAZ0399010303704,2025-12,2025-12-31,H6,hidden,,hide_probability,attention,gray,0.9222,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL6809503|ZA12HAZ0399010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL6809503|ZA12HAZ0399010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL6809503|ZA12HAZ0399010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL6809503,YL6809503,ZA12HAZ0399010303704,ZA12HAZ0399010303704,drug_code,ZA12HAZ0399010303704,2025-12,2025-12-31,H6,hidden,,hide_probability,attention,gray,0.9217,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00017414|ZA12HAZ0399010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00017414|ZA12HAZ0399010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00017414|ZA12HAZ0399010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YLNS00017414,YLNS00017414,ZA12HAZ0399010303704,ZA12HAZ0399010303704,drug_code,ZA12HAZ0399010303704,2025-12,2025-12-31,H6,hidden,,hide_probability,attention,gray,0.9217,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00450026|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00450026|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00450026|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YLNS00450026,YLNS00450026,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-12,2025-12-31,H6,hidden,,hide_probability,attention,gray,0.9217,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00014258|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00014258|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00014258|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YLNS00014258,YLNS00014258,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-12,2025-12-31,H6,hidden,,hide_probability,attention,gray,0.9217,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL136868|XA11CCW047E002010501564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL136868|XA11CCW047E002010501564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL136868|XA11CCW047E002010501564,default_tenant,default_enterprise,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,YL136868,YL136868,XA11CCW047E002010501564,XA11CCW047E002010501564,drug_code,XA11CCW047E002010501564,2025-12,2025-12-31,H3,hidden,,hide_probability,attention,gray,0.9214,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
DFC52F4CCF384D849D053242EA2935F3|YLNS00017414|ZA12AAN0014010203711|H6,DFC52F4CCF384D849D053242EA2935F3|YLNS00017414|ZA12AAN0014010203711|H6,DFC52F4CCF384D849D053242EA2935F3|YLNS00017414|ZA12AAN0014010203711,default_tenant,default_enterprise,DFC52F4CCF384D849D053242EA2935F3,DFC52F4CCF384D849D053242EA2935F3,YLNS00017414,YLNS00017414,ZA12AAN0014010203711,ZA12AAN0014010203711,drug_code,ZA12AAN0014010203711,2025-12,2025-12-31,H6,hidden,,hide_probability,attention,gray,0.9212,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL133067|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL133067|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL133067|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL133067,YL133067,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-12,2025-12-31,H6,hidden,,hide_probability,attention,gray,0.9212,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,weak,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL135862|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL135862|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL135862|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL135862,YL135862,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-12,2025-12-31,H6,hidden,,hide_probability,attention,gray,0.9212,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,weak,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL134690|XA11CCW047E002010301564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL134690|XA11CCW047E002010301564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL134690|XA11CCW047E002010301564,default_tenant,default_enterprise,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,YL134690,YL134690,XA11CCW047E002010301564,XA11CCW047E002010301564,drug_code,XA11CCW047E002010301564,2025-12,2025-12-31,H3,hidden,,hide_probability,observation,gray,0.9209,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
F9BDA11C2EE443F49615B9AD6AFBD4AA|YL523272|XJ01CAA040E001010303712|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL523272|XJ01CAA040E001010303712|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL523272|XJ01CAA040E001010303712,default_tenant,default_enterprise,F9BDA11C2EE443F49615B9AD6AFBD4AA,F9BDA11C2EE443F49615B9AD6AFBD4AA,YL523272,YL523272,XJ01CAA040E001010303712,XJ01CAA040E001010303712,drug_code,XJ01CAA040E001010303712,2025-12,2025-12-31,H3,hidden,,hide_probability,observation,gray,0.9208,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,520000,520000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
